ad_condition,dual_response,purchased_203,purchased_303,pages_opened,clicked_203,clicked_303,session_duration,num_unique,num_unique_nonad,opened_second_page,genre_rank_purchased,ad_type
1,1,0,0,12,0,0,3.1166666,1,1,1,1,3ad
2,1,0,0,3,1,0,5.3833332,7,6,1,1,2ad
5,1,0,0,1,0,0,1.5166667,1,1,0,1,2ad
4,0,0,0,9,0,1,5.4833331,3,2,1,2,3ad
4,1,0,0,1,0,0,1.0666667,1,1,0,4,3ad
3,0,0,0,8,1,0,10.6,4,3,1,2,4ad
1,1,0,0,1,0,0,.61666667,1,1,0,4,3ad
1,1,0,0,1,0,0,3.0333333,1,1,0,3,3ad
6,1,0,0,10,1,1,10.433333,17,15,1,1,4ad
2,1,0,0,1,0,0,4.5666666,3,3,0,4,2ad
6,1,0,0,1,0,0,22.950001,2,2,0,3,4ad
1,0,0,0,1,0,0,.93333334,1,1,0,,3ad
4,1,0,0,10,0,0,5.3666668,4,4,1,1,3ad
5,1,0,0,10,1,0,4.1166668,2,1,1,1,2ad
2,1,0,0,1,0,0,4.5,1,1,0,1,2ad
5,1,0,0,10,0,0,9.1999998,6,6,1,4,2ad
3,1,0,0,1,0,0,1.6833333,1,1,0,4,4ad
6,1,0,0,4,0,0,2.9833333,3,3,1,1,4ad
3,1,0,0,1,0,0,1.0333333,1,1,0,2,4ad
1,1,0,0,1,0,0,3.6666667,1,1,0,3,3ad
5,0,0,0,1,0,0,1.5166667,1,1,0,1,2ad
2,1,0,0,1,0,0,1.0833334,1,1,0,4,2ad
0,1,0,0,3,0,0,6.9333334,5,5,1,1,1ad
4,1,0,0,3,0,0,2.1333334,1,1,1,1,3ad
2,0,0,0,1,0,0,.64999998,1,1,0,1,2ad
5,0,0,0,1,0,0,1.0833334,1,1,0,5,2ad
1,1,0,0,8,0,0,1.8,2,2,1,2,3ad
2,0,0,0,1,1,0,11.266666,2,1,0,1,2ad
3,1,0,0,1,0,0,.63333333,1,1,0,5,4ad
2,0,0,0,1,0,0,1.5,1,1,0,2,2ad
3,1,0,0,1,0,0,1.25,1,1,0,3,4ad
6,1,0,0,12,0,0,7.3666668,5,5,1,1,4ad
5,0,0,0,1,0,0,5.5500002,1,1,0,4,2ad
6,1,0,0,1,0,0,1.3333334,1,1,0,3,4ad
3,1,0,0,1,0,0,2.05,1,1,0,1,4ad
5,1,0,0,1,0,0,4.6333332,1,1,0,3,2ad
6,0,0,0,1,0,0,1.6,1,1,0,5,4ad
5,1,0,0,1,0,0,2.7,1,1,0,1,2ad
1,1,0,0,5,0,0,3.1166666,2,2,1,4,3ad
2,1,0,0,1,0,0,5.7833333,1,1,0,2,2ad
3,0,0,0,1,0,0,6.9666667,2,2,0,2,4ad
1,1,0,0,1,0,0,3.9833333,1,1,0,1,3ad
5,1,0,0,1,0,0,4.1999998,1,1,0,5,2ad
1,1,0,0,1,0,0,1.5666667,1,1,0,1,3ad
1,1,0,0,1,0,0,4.25,2,2,0,5,3ad
4,1,0,0,1,0,0,3.0333333,1,1,0,1,3ad
6,1,0,0,1,0,0,1.2833333,1,1,0,2,4ad
2,0,0,0,2,0,0,3.9666667,3,3,1,1,2ad
6,1,0,0,1,0,0,1.15,1,1,0,4,4ad
5,1,0,0,10,0,0,2.8333333,1,1,1,1,2ad
2,0,0,0,1,0,0,1.95,1,1,0,1,2ad
4,1,0,0,9,0,0,6,3,3,1,2,3ad
3,0,0,0,8,0,0,4.8000002,2,2,1,1,4ad
2,0,0,0,9,0,0,4.6500001,2,2,1,2,2ad
4,0,0,0,10,0,0,7.8333335,1,1,1,1,3ad
4,1,0,0,1,0,0,4.9499998,1,1,0,1,3ad
1,0,0,0,1,0,0,1.3833333,1,1,0,2,3ad
4,1,0,0,1,0,0,1,1,1,0,3,3ad
1,1,0,0,1,0,0,.61666667,1,1,0,5,3ad
2,0,0,0,2,0,0,4.1500001,1,1,1,5,2ad
2,1,0,0,1,0,0,1.7166667,1,1,0,2,2ad
4,1,0,0,1,0,0,2.25,1,1,0,1,3ad
6,1,0,0,1,0,0,1,1,1,0,1,4ad
2,1,0,0,1,0,0,5.0166669,1,1,0,1,2ad
3,1,0,0,1,0,0,4.1333332,1,1,0,5,4ad
6,1,0,0,1,0,0,1.8833333,1,1,0,4,4ad
2,1,0,0,1,0,0,2.9000001,1,1,0,3,2ad
4,1,0,0,1,0,0,5.5666666,2,2,0,4,3ad
0,1,0,0,1,0,0,1.05,1,1,0,1,1ad
3,1,0,0,1,0,0,1.3166667,1,1,0,1,4ad
4,1,0,0,1,0,0,2.1666667,1,1,0,1,3ad
4,1,0,0,1,0,0,.94999999,1,1,0,5,3ad
1,1,0,0,1,0,0,3.7,1,1,0,3,3ad
6,1,0,0,1,0,0,1.7166667,1,1,0,1,4ad
4,1,0,0,1,0,0,.81666666,1,1,0,2,3ad
6,1,0,0,1,0,1,5.75,3,2,0,5,4ad
1,0,0,0,10,0,0,5.9833331,1,1,1,1,3ad
3,0,0,0,1,0,0,.73333335,1,1,0,5,4ad
3,1,0,0,1,0,0,1.1166667,1,1,0,1,4ad
3,1,0,0,1,0,0,.71666664,1,1,0,1,4ad
2,1,0,0,12,0,1,6.0166669,5,4,1,1,2ad
5,1,0,0,1,0,0,.81666666,1,1,0,3,2ad
4,0,0,0,1,0,0,7.6833334,1,1,0,2,3ad
1,1,0,0,10,1,0,4.2833333,3,2,1,2,3ad
1,1,0,0,1,0,0,1.2833333,1,1,0,1,3ad
6,1,0,0,1,0,0,3.9333334,1,1,0,2,4ad
3,1,0,0,2,0,0,5.9833331,1,1,1,4,4ad
4,1,0,0,1,0,0,1.4333333,1,1,0,1,3ad
6,1,0,0,4,0,0,2.3333333,1,1,1,1,4ad
3,1,0,0,1,0,0,.85000002,1,1,0,2,4ad
3,0,0,0,1,0,0,2.3666666,1,1,0,5,4ad
0,1,0,0,1,0,0,.86666667,1,1,0,5,1ad
2,1,0,0,1,0,0,1.1166667,1,1,0,5,2ad
5,1,0,0,2,0,0,2.1666667,1,1,1,1,2ad
1,1,0,0,1,0,0,28.883333,3,3,0,5,3ad
3,0,0,0,1,0,0,2.2666667,1,1,0,3,4ad
4,1,0,0,1,0,0,4.4166665,1,1,0,5,3ad
3,1,0,0,1,0,0,2.5,1,1,0,3,4ad
4,1,0,0,2,0,0,3.9000001,1,1,1,1,3ad
1,1,0,0,1,0,0,1.5,1,1,0,4,3ad
3,1,0,0,1,0,0,.85000002,1,1,0,3,4ad
2,1,0,0,1,0,0,2.8333333,1,1,0,2,2ad
5,1,0,0,1,0,0,.98333335,1,1,0,1,2ad
2,0,0,0,1,0,0,1.7333333,1,1,0,1,2ad
6,0,0,0,1,0,0,.76666665,1,1,0,4,4ad
1,0,0,0,1,0,0,.66666669,1,1,0,2,3ad
3,1,0,0,1,0,0,5.5666666,3,3,0,3,4ad
5,0,0,0,1,0,0,.75,1,1,0,3,2ad
6,1,0,0,1,0,0,.75,1,1,0,4,4ad
5,1,0,0,1,0,0,1.0666667,1,1,0,4,2ad
2,1,0,0,1,0,0,2.9833333,1,1,0,3,2ad
2,1,0,0,1,0,0,.68333334,1,1,0,4,2ad
5,0,0,0,10,0,0,6.0500002,2,2,1,1,2ad
6,1,0,0,1,0,0,2.7666667,1,1,0,4,4ad
4,0,0,0,1,0,0,1.0166667,1,1,0,2,3ad
6,1,0,0,1,0,0,2.6166666,1,1,0,4,4ad
1,0,0,0,1,0,0,1.05,1,1,0,1,3ad
5,1,0,0,1,0,0,.89999998,1,1,0,5,2ad
5,1,0,0,1,0,0,.66666669,1,1,0,5,2ad
2,1,0,0,1,0,0,.63333333,1,1,0,4,2ad
3,1,0,0,1,0,0,.36666667,1,1,0,3,4ad
4,1,0,0,1,0,0,1.4833333,1,1,0,1,3ad
4,1,0,0,1,0,0,1.05,1,1,0,2,3ad
1,1,0,0,1,0,0,1.85,1,1,0,4,3ad
3,0,0,0,1,0,0,.58333331,1,1,0,4,4ad
6,1,0,0,8,0,0,4.8833332,1,1,1,4,4ad
0,0,0,0,1,0,0,1.7,1,1,0,1,1ad
3,1,0,0,1,0,0,3.6500001,1,1,0,1,4ad
5,0,0,0,10,0,0,5.7333331,1,1,1,2,2ad
1,1,0,0,1,0,0,1.3666667,1,1,0,4,3ad
4,1,0,0,1,0,0,1.1666666,1,1,0,1,3ad
1,1,0,0,1,0,0,1.3666667,1,1,0,3,3ad
3,1,0,0,1,0,0,1.6333333,1,1,0,3,4ad
0,0,0,0,1,0,0,4.0833335,1,1,0,4,1ad
2,1,0,0,1,1,0,3.95,2,1,0,3,2ad
4,1,0,0,1,0,0,.98333335,1,1,0,4,3ad
5,1,0,0,1,0,0,6.2666669,1,1,0,2,2ad
2,1,0,0,2,0,0,4.5833335,1,1,1,5,2ad
1,0,0,0,10,0,0,5.2833333,3,3,1,1,3ad
6,0,0,0,1,0,0,1.5666667,1,1,0,5,4ad
3,1,0,0,1,0,0,4.5500002,1,1,0,2,4ad
2,1,0,0,1,0,0,.85000002,1,1,0,5,2ad
1,1,0,0,1,0,0,1.6666666,1,1,0,2,3ad
2,1,0,0,2,0,0,8.9833336,3,3,1,3,2ad
2,0,0,0,1,0,0,4.3499999,1,1,0,4,2ad
3,1,0,0,1,0,0,1.4333333,1,1,0,2,4ad
2,1,0,0,1,0,0,7.8166666,1,1,0,4,2ad
5,0,0,0,1,0,0,3.7,1,1,0,5,2ad
5,0,0,0,1,0,0,1.6166667,1,1,0,4,2ad
6,0,0,0,1,0,0,1.4166666,1,1,0,3,4ad
5,1,0,0,6,0,0,2.8333333,2,2,1,2,2ad
1,1,0,0,1,0,0,.94999999,1,1,0,3,3ad
3,1,0,0,10,0,0,3.2,2,2,1,2,4ad
2,1,0,0,2,0,0,2.5833333,3,3,1,3,2ad
1,1,0,0,5,1,0,2.7333333,3,2,1,1,3ad
3,1,0,0,5,1,1,5.8166666,4,2,1,1,4ad
0,0,0,0,1,0,0,1.3333334,1,1,0,5,1ad
4,1,0,0,1,0,0,1.5833334,1,1,0,4,3ad
4,1,0,0,1,0,0,8.3666668,2,2,0,1,3ad
1,0,0,0,1,0,0,1.3833333,1,1,0,5,3ad
6,0,0,0,1,0,0,4.2666669,2,2,0,3,4ad
6,1,0,0,1,0,0,.66666669,1,1,0,3,4ad
6,1,0,0,1,0,0,2.0833333,1,1,0,1,4ad
4,1,0,0,1,0,0,.73333335,1,1,0,5,3ad
0,1,0,0,1,0,0,4.0333333,3,3,0,2,1ad
2,1,0,0,1,0,0,1,1,1,0,3,2ad
4,0,0,0,1,0,0,9.4333334,2,2,0,2,3ad
4,1,0,0,3,0,0,3.1333334,2,2,1,2,3ad
6,0,0,0,1,0,0,.89999998,1,1,0,1,4ad
0,0,0,0,1,0,0,1.65,1,1,0,2,1ad
3,1,0,0,1,0,0,1.4333333,1,1,0,3,4ad
5,1,0,0,1,0,0,1.2,1,1,0,5,2ad
0,0,0,0,1,0,0,.81666666,1,1,0,1,1ad
3,1,0,0,1,0,0,1.8333334,1,1,0,2,4ad
2,1,0,0,1,0,0,3.9333334,3,3,0,2,2ad
3,1,0,0,10,0,0,3.2,1,1,1,1,4ad
5,0,0,0,1,0,0,1.15,1,1,0,1,2ad
3,0,0,0,1,0,0,1.5,1,1,0,5,4ad
1,1,0,0,12,1,0,6.5166669,7,6,1,2,3ad
1,1,0,0,6,0,0,7.9000001,5,5,1,1,3ad
1,0,0,0,2,0,0,3.5999999,3,3,1,1,3ad
1,0,0,0,3,0,0,1.8833333,1,1,1,1,3ad
1,1,0,0,1,0,0,.91666669,1,1,0,2,3ad
1,1,0,0,1,0,0,11.333333,1,1,0,4,3ad
6,1,0,0,1,0,0,4.4166665,1,1,0,2,4ad
3,1,0,0,1,0,0,4.2166667,1,1,0,,4ad
5,1,0,0,1,0,0,.89999998,1,1,0,5,2ad
1,1,0,0,1,0,0,.76666665,1,1,0,4,3ad
3,1,0,0,1,0,0,2.0833333,1,1,0,5,4ad
1,1,0,0,1,0,0,2.25,1,1,0,5,3ad
4,0,0,0,1,0,0,1.7833333,1,1,0,1,3ad
5,0,0,0,1,0,0,3.2333333,1,1,0,2,2ad
4,1,0,0,1,0,0,.25,1,1,0,5,3ad
1,1,0,0,1,0,0,1.2833333,1,1,0,5,3ad
6,0,0,0,1,0,0,.91666669,1,1,0,4,4ad
4,1,0,0,1,0,0,9.0333338,4,4,0,5,3ad
5,1,0,0,1,0,1,.83333331,2,1,0,4,2ad
3,1,0,0,1,0,0,.64999998,1,1,0,5,4ad
4,1,0,0,1,0,0,1.1666666,1,1,0,5,3ad
2,1,0,0,1,0,0,.80000001,1,1,0,1,2ad
5,1,0,0,1,0,0,.69999999,1,1,0,1,2ad
3,1,0,0,9,0,0,3.6666667,1,1,1,2,4ad
2,1,0,0,11,0,0,5.1166668,3,3,1,1,2ad
5,1,0,0,10,0,1,12.533334,9,8,1,5,2ad
3,0,0,0,1,0,0,5.3333335,2,2,0,3,4ad
5,0,0,0,1,0,0,1.2166667,1,1,0,4,2ad
1,1,0,0,1,0,0,4.7666669,2,2,0,5,3ad
3,1,0,0,1,0,0,5.3833332,2,2,0,3,4ad
1,1,0,0,1,0,0,.66666669,1,1,0,1,3ad
4,1,0,0,1,0,0,1.95,1,1,0,3,3ad
1,1,0,0,1,0,0,1.15,1,1,0,3,3ad
1,1,0,0,1,0,0,10.583333,3,3,0,1,3ad
5,1,0,0,1,0,0,.58333331,1,1,0,3,2ad
0,,0,0,1,0,0,1.2166667,1,1,0,1,1ad
1,1,0,0,1,0,0,.63333333,1,1,0,1,3ad
5,1,0,0,1,0,0,1.1,1,1,0,1,2ad
2,1,0,0,18,0,0,11.466666,4,4,1,3,2ad
6,1,0,0,1,0,0,3.6166666,1,1,0,4,4ad
1,1,0,0,1,0,0,1.5666667,2,2,0,2,3ad
6,1,0,0,1,0,0,2.3666666,1,1,0,3,4ad
4,1,0,0,10,0,0,5.6333332,2,2,1,4,3ad
5,1,0,0,1,0,1,1.8166667,2,1,0,2,2ad
4,1,0,0,10,0,0,3.1166666,1,1,1,4,3ad
2,1,0,0,1,0,0,2.05,1,1,0,4,2ad
5,0,0,0,2,0,0,4.4833331,1,1,1,2,2ad
6,0,0,0,1,0,0,1.4166666,1,1,0,3,4ad
6,1,0,0,1,0,0,1.5166667,1,1,0,3,4ad
6,1,0,0,1,0,0,1.1833333,1,1,0,2,4ad
5,1,0,0,1,0,0,6.25,2,2,0,3,2ad
2,1,0,0,1,0,0,.60000002,1,1,0,4,2ad
3,0,0,0,12,0,1,5.6666665,5,4,1,5,4ad
1,0,0,0,2,0,0,3.3333333,1,1,1,2,3ad
1,1,0,0,1,0,0,1.9166666,1,1,0,4,3ad
0,0,0,0,5,0,0,1.7166667,1,1,1,5,1ad
3,1,0,0,1,0,0,.73333335,1,1,0,5,4ad
1,0,0,0,10,0,0,4.9833331,3,3,1,5,3ad
2,1,0,0,2,0,0,3.9166667,1,1,1,2,2ad
4,1,0,0,1,0,0,1.2,1,1,0,5,3ad
6,1,0,0,1,0,0,.93333334,2,2,0,4,4ad
5,0,0,0,1,0,0,5.5666666,6,6,0,3,2ad
0,0,0,0,7,0,0,3.8499999,2,2,1,4,1ad
6,1,0,0,1,0,0,2.1333334,1,1,0,2,4ad
1,0,0,0,1,0,0,5.75,2,2,0,4,3ad
3,0,0,0,3,0,0,3.7166667,1,1,1,5,4ad
2,1,0,0,1,0,0,.64999998,1,1,0,3,2ad
6,0,0,0,1,0,0,1.0166667,1,1,0,4,4ad
6,1,0,0,1,0,0,1.4333333,1,1,0,5,4ad
1,1,0,0,1,0,0,6.8166666,2,2,0,5,3ad
2,1,0,0,1,0,0,1,1,1,0,1,2ad
6,0,0,0,1,0,0,2.4666667,1,1,0,5,4ad
3,1,0,0,1,0,0,1.3666667,1,1,0,3,4ad
1,1,0,0,1,0,0,.73333335,1,1,0,2,3ad
5,1,0,0,1,0,0,2.1500001,1,1,0,1,2ad
1,1,0,0,1,0,0,.88333333,1,1,0,2,3ad
4,1,0,0,2,0,0,2.5833333,1,1,1,3,3ad
5,0,0,0,1,0,1,6.3833332,2,1,0,4,2ad
6,0,0,0,1,0,0,.89999998,1,1,0,5,4ad
5,0,0,0,1,0,0,2.0999999,1,1,0,1,2ad
5,0,0,0,1,0,1,7.3666668,2,1,0,5,2ad
0,1,0,0,6,0,0,3.75,3,3,1,3,1ad
6,1,0,0,1,0,0,.30000001,1,1,0,1,4ad
6,1,0,0,1,0,0,2.8666666,1,1,0,1,4ad
3,1,0,0,2,0,0,18.733334,3,3,1,5,4ad
1,1,0,0,4,0,0,3.1666667,3,3,1,2,3ad
0,1,0,0,1,0,0,12.383333,1,1,0,4,1ad
4,0,0,0,1,0,0,3.2,1,1,0,1,3ad
2,1,0,0,1,0,0,7.0500002,1,1,0,2,2ad
3,0,0,0,1,0,0,2.55,1,1,0,2,4ad
1,1,0,0,1,0,0,2.1333334,1,1,0,3,3ad
4,1,0,0,1,0,0,9.4833336,6,6,0,4,3ad
1,1,0,0,1,0,0,.69999999,1,1,0,4,3ad
5,0,0,0,1,0,1,1.4666667,2,1,0,2,2ad
1,1,0,0,10,0,0,5.3833332,3,3,1,1,3ad
3,1,0,0,1,1,0,7.0833335,3,2,0,3,4ad
1,0,0,0,1,0,0,1.0166667,1,1,0,4,3ad
3,1,0,0,1,0,0,.69999999,1,1,0,3,4ad
4,0,0,0,2,0,0,1.3333334,4,4,1,4,3ad
3,1,0,0,2,0,0,7.25,7,7,1,5,4ad
4,1,0,0,1,0,0,1.4666667,1,1,0,5,3ad
0,1,0,0,1,0,0,1.4166666,1,1,0,2,1ad
5,1,0,0,1,0,0,2.7333333,1,1,0,4,2ad
2,1,0,0,3,0,0,1.4166666,1,1,1,2,2ad
6,1,0,0,7,0,0,4.8333335,3,3,1,1,4ad
6,1,0,0,1,0,0,1.95,1,1,0,4,4ad
5,1,0,0,3,0,0,3.2833333,5,5,1,2,2ad
4,1,0,0,5,0,0,2.75,2,2,1,4,3ad
5,0,0,0,10,0,0,3.1500001,1,1,1,5,2ad
0,0,0,0,1,0,0,1.5333333,1,1,0,2,1ad
5,1,0,0,1,0,0,1.9333333,2,2,0,3,2ad
1,1,0,0,5,0,0,4.5666666,1,1,1,5,3ad
2,1,0,0,1,0,0,2.3666666,1,1,0,4,2ad
3,0,0,0,4,0,0,3.6500001,2,2,1,1,4ad
6,0,0,0,1,0,0,5.3833332,1,1,0,2,4ad
2,1,0,0,1,0,0,5.5999999,1,1,0,5,2ad
5,1,0,0,1,0,0,4.3333335,1,1,0,1,2ad
2,0,0,0,1,0,0,1.7833333,2,2,0,5,2ad
3,0,0,0,1,0,0,1.3,1,1,0,2,4ad
6,1,0,0,1,0,0,.98333335,1,1,0,1,4ad
5,1,0,0,1,0,0,.5,1,1,0,3,2ad
2,0,0,0,4,0,0,4.4333334,4,4,1,2,2ad
1,1,0,0,1,0,0,1.05,1,1,0,3,3ad
4,1,0,0,10,0,1,3.7166667,2,1,1,3,3ad
4,1,0,0,2,0,0,6.0999999,3,3,1,4,3ad
1,0,0,0,1,0,0,1.9666667,1,1,0,5,3ad
1,1,0,0,10,0,0,4.9166665,4,4,1,5,3ad
3,1,0,0,6,0,0,8.6333332,2,2,1,2,4ad
2,0,0,0,1,0,0,16.816668,1,1,0,4,2ad
1,1,0,0,1,0,0,2.2333333,1,1,0,2,3ad
2,1,0,0,1,0,0,.78333336,1,1,0,1,2ad
1,0,0,0,1,1,0,7.8000002,4,3,0,5,3ad
3,1,0,0,1,0,0,3.5166667,1,1,0,3,4ad
1,1,0,0,1,0,0,4.5,1,1,0,1,3ad
6,1,0,0,1,0,0,1.8333334,1,1,0,5,4ad
4,1,0,0,1,0,0,1.45,1,1,0,2,3ad
0,0,0,0,1,0,0,1.9666667,1,1,0,5,1ad
3,0,0,0,4,0,0,1.3833333,1,1,1,4,4ad
6,0,0,0,1,0,0,1.1333333,1,1,0,1,4ad
5,1,0,0,6,0,0,11.883333,5,5,1,4,2ad
3,1,0,0,1,0,0,2.4333334,1,1,0,4,4ad
5,1,0,0,3,0,0,2.1666667,2,2,1,4,2ad
5,1,0,0,1,0,0,2.3666666,1,1,0,5,2ad
4,0,0,0,1,0,0,1.7666667,1,1,0,4,3ad
5,1,0,0,1,0,0,1.2166667,1,1,0,1,2ad
4,1,0,0,10,0,0,3.5666666,1,1,1,3,3ad
6,0,0,0,1,0,1,1.1166667,2,1,0,5,4ad
1,1,0,0,1,0,0,1.2,1,1,0,2,3ad
4,1,0,0,2,1,0,5.5333333,2,1,1,4,3ad
5,1,0,0,1,0,0,1.7333333,1,1,0,5,2ad
2,0,0,0,8,0,0,4.1833334,2,2,1,2,2ad
6,1,0,0,9,0,0,9.6999998,4,4,1,4,4ad
4,1,0,0,1,0,0,.69999999,1,1,0,3,3ad
2,0,0,0,1,0,0,.93333334,1,1,0,3,2ad
3,1,0,0,1,0,0,3.0833333,1,1,0,4,4ad
5,0,0,0,1,0,0,.86666667,1,1,0,2,2ad
6,1,0,0,1,0,0,1.3666667,1,1,0,2,4ad
6,0,0,0,1,0,0,1.0666667,1,1,0,1,4ad
5,0,0,0,2,0,0,4.1666665,1,1,1,3,2ad
5,0,0,0,1,0,0,1.35,1,1,0,3,2ad
1,1,0,0,1,0,0,1.2833333,1,1,0,4,3ad
3,1,0,0,1,0,0,.93333334,1,1,0,5,4ad
6,1,0,0,1,0,0,1.65,1,1,0,5,4ad
2,1,0,0,1,0,0,1.6,1,1,0,3,2ad
3,0,0,0,2,0,0,15.183333,3,3,1,5,4ad
6,0,0,0,1,0,0,1.1166667,1,1,0,5,4ad
3,1,0,0,1,0,0,2.0333333,1,1,0,4,4ad
6,1,0,0,13,0,1,11.133333,9,8,1,4,4ad
5,0,0,0,1,0,0,1.4,1,1,0,1,2ad
3,0,0,0,1,1,0,.61666667,2,1,0,2,4ad
1,0,0,0,2,0,0,2.05,2,2,1,4,3ad
3,1,0,0,9,1,0,5.6166668,2,1,1,4,4ad
2,0,0,0,1,0,0,1.1833333,1,1,0,5,2ad
1,1,0,0,1,0,0,3.8333333,1,1,0,5,3ad
4,1,0,0,1,0,0,2.9666667,1,1,0,1,3ad
5,0,0,0,6,0,0,2.9333334,1,1,1,2,2ad
3,1,0,0,10,0,0,4.1833334,2,2,1,3,4ad
1,0,0,0,1,1,0,.66666669,2,1,0,3,3ad
5,0,0,0,1,0,0,3.2,1,1,0,1,2ad
2,0,0,0,1,1,0,2.8333333,2,1,0,3,2ad
0,1,0,0,1,0,0,1.8,1,1,0,2,1ad
2,1,0,0,1,0,0,1.8,1,1,0,5,2ad
2,0,0,0,1,0,0,2.1666667,1,1,0,2,2ad
5,1,0,0,8,0,0,5.3499999,3,3,1,,2ad
6,1,0,0,1,0,0,4.6666665,1,1,0,4,4ad
3,1,0,0,17,0,0,6.4000001,3,3,1,2,4ad
5,1,0,0,1,0,0,11.9,2,2,0,4,2ad
6,1,0,0,1,0,0,3.0166667,1,1,0,3,4ad
5,1,0,0,1,0,0,1.15,1,1,0,5,2ad
2,0,0,0,7,0,0,6.2333331,2,2,1,5,2ad
4,0,0,0,4,0,0,3.2666667,4,4,1,1,3ad
3,1,0,0,1,0,0,1.0666667,1,1,0,4,4ad
2,0,0,0,1,0,0,2.7,1,1,0,2,2ad
3,0,0,0,1,0,0,1.9833333,1,1,0,4,4ad
4,0,0,0,5,0,0,5.5166669,1,1,1,3,3ad
6,0,0,0,12,0,0,12.033334,1,1,1,2,4ad
0,1,0,0,1,0,0,1.35,1,1,0,4,1ad
6,1,0,0,1,0,0,2.8666666,1,1,0,1,4ad
5,1,0,0,1,0,0,.85000002,1,1,0,2,2ad
1,1,0,0,1,0,0,2,1,1,0,1,3ad
3,1,0,0,1,0,0,2.4000001,1,1,0,4,4ad
4,1,0,0,1,0,0,4.0999999,1,1,0,,3ad
1,0,0,0,2,0,0,1.8833333,1,1,1,2,3ad
3,0,0,0,1,0,0,.73333335,1,1,0,3,4ad
1,1,0,0,10,0,0,8.6333332,3,3,1,1,3ad
1,1,0,0,4,0,0,1.6666666,2,2,1,4,3ad
1,0,0,0,5,0,0,3.5166667,1,1,1,1,3ad
3,0,0,0,4,0,0,2.3666666,1,1,1,1,4ad
6,0,0,0,1,0,0,7.8833332,1,1,0,2,4ad
3,1,0,0,1,0,0,.83333331,1,1,0,2,4ad
6,1,0,0,1,0,0,.64999998,1,1,0,3,4ad
3,1,0,0,1,0,0,18.983334,3,3,0,4,4ad
4,1,0,0,1,0,0,8.5166664,2,2,0,2,3ad
4,1,0,0,3,0,0,1.8833333,1,1,1,4,3ad
3,0,0,0,1,0,0,3.7666667,2,2,0,5,4ad
3,0,0,0,1,1,0,1.0666667,2,1,0,4,4ad
6,0,0,0,11,0,1,9.3833332,8,7,1,4,4ad
5,1,0,0,1,0,0,10.716666,5,5,0,3,2ad
0,0,0,0,1,0,0,3.5166667,1,1,0,,1ad
3,1,0,0,10,0,0,4.6999998,2,2,1,2,4ad
4,0,0,0,1,0,0,1.8166667,1,1,0,2,3ad
5,1,0,0,1,0,0,1.15,1,1,0,1,2ad
2,1,0,0,1,0,0,5.6166668,2,2,0,2,2ad
6,0,0,0,9,0,0,5.1333332,2,2,1,3,4ad
1,1,0,0,10,0,0,2.0333333,1,1,1,2,3ad
6,1,0,0,5,0,0,3.9333334,1,1,1,5,4ad
3,1,0,0,2,0,1,11.066667,5,4,1,4,4ad
5,1,0,0,1,0,0,12.166667,2,2,0,1,2ad
1,0,0,0,1,0,0,.81666666,1,1,0,1,3ad
6,0,0,0,1,0,0,1.2333333,1,1,0,2,4ad
6,1,0,0,10,0,0,7.2333331,2,2,1,5,4ad
1,1,0,0,1,0,0,2.1666667,1,1,0,3,3ad
5,0,0,0,1,0,0,1.85,1,1,0,1,2ad
2,0,0,0,4,0,0,7,3,3,1,3,2ad
4,1,0,0,1,0,0,3.7333333,1,1,0,1,3ad
5,0,0,0,1,0,0,3.9666667,1,1,0,5,2ad
4,0,0,0,1,0,0,10.983334,1,1,0,3,3ad
1,1,0,0,1,0,0,1.5666667,1,1,0,5,3ad
3,0,0,0,5,0,0,3.7666667,1,1,1,5,4ad
2,1,0,0,10,0,0,4.0999999,2,2,1,4,2ad
0,1,0,0,1,0,0,.88333333,1,1,0,2,1ad
5,1,0,0,1,0,0,.58333331,1,1,0,2,2ad
4,0,0,0,1,0,0,4.9833331,1,1,0,5,3ad
6,0,0,0,1,0,0,.98333335,1,1,0,3,4ad
5,0,0,0,1,0,0,2.4333334,2,2,0,2,2ad
2,1,0,0,2,1,0,4.1500001,7,6,1,4,2ad
4,0,0,0,1,0,0,2.8166666,1,1,0,4,3ad
1,0,0,0,7,0,0,3.0333333,1,1,1,2,3ad
6,0,0,0,1,0,0,.64999998,1,1,0,5,4ad
1,1,0,0,1,0,0,4.8166666,1,1,0,5,3ad
6,0,0,0,1,0,0,4.1166668,1,1,0,4,4ad
4,1,0,0,10,0,0,4.3666668,5,5,1,2,3ad
6,0,0,0,1,0,0,1.0666667,1,1,0,1,4ad
5,1,0,0,1,0,0,2.25,1,1,0,2,2ad
1,0,0,0,1,0,0,6.1999998,1,1,0,3,3ad
2,0,0,0,1,0,0,.91666669,1,1,0,4,2ad
6,1,0,0,1,0,0,6.1666665,2,2,0,2,4ad
2,1,0,0,1,0,0,2.9333334,1,1,0,3,2ad
6,0,0,0,5,0,0,4.9833331,2,2,1,5,4ad
3,0,0,0,1,0,0,1,1,1,0,1,4ad
1,1,0,0,1,0,0,6.3000002,1,1,0,2,3ad
3,1,0,0,1,0,0,1.5833334,1,1,0,3,4ad
0,1,0,0,10,0,0,4.6333332,5,5,1,2,1ad
1,1,0,0,1,0,0,1.3833333,1,1,0,4,3ad
1,0,0,0,10,0,0,2.2166667,1,1,1,2,3ad
